Fuelbeds,Filename,Total Consumption,Canopy Consumption,Shrub Consumption,Herb Consumption,Wood Consumption,LLM Consumption,Ground Consumption,C_total_F,C_canopy_F,C_shrub_F,C_herb_F,C_wood_F,C_llm_F,C_ground_F,C_total_S,C_canopy_S,C_shrub_S,C_herb_S,C_wood_S,C_llm_S,C_ground_S,C_total_R,C_canopy_R,C_wood_R,C_llm_R,C_ground_R,CH4 Emissions,CO Emissions,CO2 Emissions,NMHC Emissions,PM Emissions,PM10 Emissions,PM25 Emissions,E_ch4_F,E_co_F,E_co2_F,E_nmhc_F,E_pm_F,E_pm10_F,E_pm25_F,E_ch4_S,E_co_S,E_co2_S,E_nmhc_S,E_pm_S,E_pm10_S,E_pm25_S,E_ch4_R,E_co_R,E_co2_R,E_nmhc_R,E_pm_R,E_pm10_R,E_pm25_R,C_overstory_crown,C_midstory_crown,C_understory_crown,C_snagC1F_crown,C_snagC1F_wood,C_snagC1_wood,C_snagC2_wood,C_snagC3_wood,C_ladder,C_shrub_1live,C_shrub_1dead,C_shrub_2live,C_shrub_2dead,C_herb_1live,C_herb_1dead,C_herb_2live,C_herb_2dead,C_wood_1hr,C_wood_10hr,C_wood_100hr,C_wood_S1000hr,C_wood_R1000hr,C_wood_S10khr,C_wood_R10khr,C_wood_S+10khr,C_wood_R+10khr,C_stump_sound,C_stump_rotten,C_stump_lightered,C_litter,C_lichen,C_moss,C_upperduff,C_lowerduff,C_basal_accum,C_squirrel,CH4_canopy,CH4_shrub,CH4_herb,CH4_wood,CH4_llm,CH4_ground,CO_canopy,CO_shrub,CO_herb,CO_wood,CO_llm,CO_ground,CO2_canopy,CO2_shrub,CO2_herb,CO2_wood,CO2_llm,CO2_ground,NMHC_canopy,NMHC_shrub,NMHC_herb,NMHC_wood,NMHC_llm,NMHC_ground,PM_canopy,PM_shrub,PM_herb,PM_wood,PM_llm,PM_ground,PM10_canopy,PM10_shrub,PM10_herb,PM10_wood,PM10_llm,PM10_ground,PM25_canopy,PM25_shrub,PM25_herb,PM25_wood,PM25_llm,PM25_ground,Total Heat Release,Flaming Heat Release,Smoldering Heat Release,Residual Heat Release
67,FB_0067_FCCS.xml,17.24540994442132,2.4233618000000003,3.5476650240537224,0.69555,4.216456905770871,1.8252,4.537176214596726,10.509717358630896,1.584820488,3.352543447730768,0.6607725,2.814958301440456,1.642905,0.4537176214596726,4.907554781545699,0.47835120000000003,0.19512157632295477,0.0347775,0.8410319257205531,0.182295,3.175977579502191,1.8281378042447245,0.36019011200000006,0.560466678609862,0.0,0.9074810136348624,129.86245970343288,2854.3966068554205,55755.785807095024,102.48983610865929,524.8852590516755,368.0299158827639,335.4243245803415,31.530900199892688,935.1379633961498,35743.725047495675,37.83473275907123,197.60204057226085,120.8867228242553,105.11902513630898,71.64552368606721,1398.4462409950243,14580.50429958027,47.108753165838706,238.47144178812098,180.07889806272715,167.81068003386292,26.686035817472977,520.8124024642465,5431.5564600190755,17.546350183749354,88.8117766912936,67.06429499578138,62.49461941016958,0.40479424,0.5498361,0.0,0.013817280000000001,0.0,0.08974138000000001,0.3230653,0.5321075000000001,0.51,0.35476650240537216,3.1928985216483503,0.0,0.0,0.1738875,0.5216625,0.0,0.0,0.5,1.2109999999999999,0.48263999999999996,0.9938717947305101,0.17474161530239365,0.3544974398929162,0.37608475584505147,0.0,0.0,0.028554800000000005,0.0861475,0.0,1.8207,0.0,0.0045,4.537023645545002,0.0,0.00015256905172413796,0.0,16.9971646192,12.906405357507444,2.490069,28.89895040254543,7.590222000000001,60.97964832417999,380.0332973520001,353.98601610008046,68.72034,649.317766049369,198.17262,1204.166567353971,7881.280717640001,11981.70646898784,2350.6112249999996,13738.019934672655,6129.118350000001,13675.04911079453,13.755350352,13.94232354453113,2.712645,23.580441280757626,7.664490000000001,40.83458593137053,70.54773293760002,72.51072542663404,14.112709500000001,120.98196127753876,39.746151000000005,206.98597890990266,48.99990176240001,45.71521149995627,8.875218,83.77526760549148,25.583634000000004,155.08068301491613,44.526317750400004,40.19859238755273,7.7971155,76.04729984250476,22.663539,144.19146009988395,275926559.1107411,168155477.73809433,78520876.50473118,29250204.867915593
69,FB_0069_FCCS.xml,3.876341891705208,0.005037000000000001,3.057213911647152,0.18547999999999998,0.6264400000000001,0.002162330735114975,8.649322940459901e-06,3.646306429967927,0.004726500000000001,2.893652967374029,0.17620599999999997,0.5697740000000001,0.0019460976616034777,8.649322940459901e-07,0.22600913707581027,0.00031050000000000007,0.16356094427312262,0.009274000000000001,0.05264400000000001,0.0002162330735114975,3.4597291761839604e-06,0.0040263246614702305,0.0,0.004022,0.0,4.3246614702299505e-06,18.936322042489167,356.50599269169015,13102.696326619627,23.620235021751448,87.92835552327614,61.723403291331124,56.15850336590147,14.220595076874915,298.99712725737004,12401.08816832092,20.054685364823598,79.85411081629759,55.788488378509285,50.68365937655419,4.633187310054111,56.50228426895257,689.3278680812214,3.503141624675059,7.932920711360941,5.831035736555905,5.379017462404285,0.08253965556013973,1.0065811653675576,12.280290217484204,0.06240803225278857,0.14132399561760509,0.10387917626593195,0.09582652694299149,0.004416000000000001,0.0,0.0006210000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.21400497381530048,2.8432089378318515,0.0,0.0,0.018547999999999995,0.166932,0.0,0.0,0.2,0.34600000000000003,0.08044000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002162330735114975,0.0,0.0,0.0,0.0,8.649322940459901e-06,0.0,0.024798600000000004,14.638245930357728,0.8773203999999999,3.3837716,0.01202255888723926,0.00016295324419826455,0.46519800000000006,278.16977939295106,16.767391999999997,60.88796800000001,0.21363827662935952,0.002017022109715249,17.021851500000004,10340.174622072098,627.5623059999999,2110.6326740000004,7.278189021323494,0.02668402620361284,0.030808500000000006,18.45028595679056,1.1128799999999999,4.012080000000001,0.014055149778247338,0.00012541518263666857,0.11440890000000001,69.11198912947785,4.184428799999999,14.467027200000002,0.05020931966936972,0.00029217412892873544,0.08032635000000002,48.49276276306921,2.9352209999999994,10.179525000000002,0.035354107519129846,0.00021407074277638257,0.07308825000000002,44.11452672019932,2.6699845999999994,9.268509400000003,0.03219710464586198,0.00019729105627189035,62021470.26728333,58340902.87948684,3616146.1932129646,64421.19458352369
70,FB_0070_FCCS.xml,16.465487355359514,2.36369948,2.273748903506766,0.18548,9.760058971852745,1.4379,0.4445999999999999,10.23549631119973,1.7287082400000002,2.1430083415551273,0.17620599999999997,4.848628729644603,1.2944849999999999,0.04445999999999999,3.5188484844699826,0.37082302200000006,0.13074056195163908,0.009274000000000001,2.553375900518344,0.143415,0.3112199999999999,2.7111425596897964,0.264168218,2.3580543416897966,0.0,0.08891999999999999,121.56219344083196,2678.120120310413,53326.69857027938,96.5536527664529,494.5230187487202,345.9332143674608,314.9816403502618,30.72937383479919,907.9890384481761,34813.231060139886,36.84451744871903,192.68069919955494,118.03513473879691,102.64102437699732,51.31266305391175,1000.1636352122949,10456.580906330717,33.73155609781183,170.54841374674118,128.77044353404835,119.98207930037341,39.52015655212103,769.967446649942,8056.8866038087845,25.977579219922042,131.29390580242412,99.12763609461554,92.35853667289105,1.1066584,0.41567618000000006,0.03467196000000001,0.029623840000000002,0.0,0.0651486,0.23413450000000002,0.392786,0.085,0.341062335526015,1.9326865679807512,0.0,0.0,0.05564399999999999,0.129836,0.0,0.0,0.3,1.038,1.0055,2.9816156326594787,0.9501576424202751,1.2407410396252068,2.068466157147783,0.0,0.0,0.012490300000000001,0.0463285,0.0,1.4304,0.0,0.0075,0.4445999999999999,0.0,0.0,0.0,14.456996824,8.337837229159312,0.6640183999999999,86.15060298767266,5.977314,5.975423999999998,334.82753676000004,227.98880255462345,18.325423999999998,1822.8990769957898,156.08244,117.99683999999996,7765.895698280001,7676.801579187308,626.8296599999999,31088.51778281208,4828.629449999999,1340.0243999999996,12.319265568000002,8.969939424334195,0.7233719999999999,64.50274577411872,6.03693,4.0013999999999985,63.360289176000016,46.642548132086056,3.7633891999999998,329.16785324063414,31.306286999999998,20.282651999999995,43.18432326800001,29.442774551509117,2.3667248,235.5930557479517,20.149907999999996,15.196427999999997,39.003782808000004,25.901410634297328,2.0792308,216.01818510796443,17.849643,14.129387999999995,263447797.6857522,163767940.97919568,56301575.75151972,43378280.955036744
71,FB_0071_FCCS.xml,7.133386915003249,0.47201616,4.2156342287482,0.55644,1.308253934255049,0.581042592,0.0,6.570067316463537,0.44251514999999997,3.962696175023307,0.5286179999999999,1.1132996586402302,0.5229383328,0.0,0.5099895032014067,0.02950101,0.252938053724892,0.027822000000000003,0.14162418027651472,0.0581042592,0.0,0.053330095338304115,0.0,0.053330095338304115,0.0,0.0,39.9493603238179,810.6211661801797,23871.982310931642,42.05082442516634,172.51769302317038,106.57092003266803,93.33649986668436,28.908296192439565,604.4461931146454,22265.958135494926,34.16435004561039,151.11154827866136,91.98094243048952,80.15482126085514,9.995794262747571,186.65615817171485,1453.9800736272105,7.139853044819693,19.379601121653454,13.208728132916432,11.933754374912915,1.0452698686307607,19.518814893819307,152.04410180950504,0.7466213347362576,2.0265436228555562,1.3812494692620765,1.247924230916316,0.47201616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431268457496397,3.3725073829985597,0.0,0.0,0.09273999999999998,0.37096,0.023185,0.069555,0.4,0.4325,0.32176000000000005,0.09938717947305102,0.054606754781998015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581042592,0.0,0.0,0.0,0.0,0.0,0.0,2.525286456,22.393449023110435,2.8712304,8.719622300067464,3.43977214464,0.0,51.50876346,457.1433757654547,58.81570799999999,173.77683346992484,69.3764854848,0.0,1583.79122286,14150.703728323655,1870.8069239999998,4328.787182909588,1937.8932528384,0.0,2.71409292,24.147152862269685,3.1383216,8.518518083536662,3.53273895936,0.0,11.298886829999999,100.75365806708196,13.215449999999997,33.014154622088405,14.235543504,0.0,6.959288258999999,62.028842041801,8.1212418,20.63551095938703,8.82603697248,0.0,6.089008464,54.26364379244682,7.100174399999998,18.144185884797565,7.739487325440001,0.0,114134190.64005198,105121077.06341659,8159832.051222507,853281.5254128658
72,FB_0072_FCCS.xml,10.11205422604922,0.6468803500000001,0.34000097604922147,5.84262,0.546,2.7365529,0.0,9.43443904148627,0.6000515140000001,0.3196009174862682,5.550489000000001,0.5014000000000001,2.46289761,0.0,0.6743334465629534,0.043547098000000006,0.020400058562953287,0.2921310000000001,0.04460000000000001,0.27365529,0.0,0.0032817380000000006,0.0032817380000000006,0.0,0.0,0.0,54.79278939997348,1115.9755493667776,33905.19480278595,58.54569559960995,242.74147496757644,149.63237986098827,130.95635162490558,41.51153178253959,867.9683918167368,31973.313911596968,49.0590830157286,216.9920979541842,132.08214658080777,115.10015630613249,13.216935552633887,246.80604144204094,1922.52465615098,9.440668251881347,25.624670969392227,17.46523626598049,15.779402649573107,0.06432206480000002,1.2011161080000001,9.356235038000001,0.04594433200000001,0.12470604400000003,0.08499701420000001,0.07679266920000001,0.6314457600000001,0.0,0.0,0.0,0.0008604900000000001,0.0,0.0029369,0.004837200000000001,0.0068,0.06800019520984428,0.2720007808393772,0.0,0.0,0.27821999999999963,5.286180000000001,0.01391099999999998,0.26430899999999996,0.2,0.34600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7365529,0.0,0.0,0.0,0.0,0.0,0.0,3.558071847200001,1.8060851847734645,30.147919200000008,3.080320000000001,16.200393168,0.0,72.34409326400001,36.86970584277758,617.5649340000001,62.45240000000001,326.74441626,0.0,2167.0835923820005,1141.2880763239427,19643.472702000003,1826.3992000000003,9126.95123208,0.0,3.7758715768000006,1.9475255908099405,32.9523768,3.2316800000000003,16.638241632,0.0,15.580680590000004,8.126023327576393,138.76222500000003,13.227000000000002,67.04554605,0.0,9.613588048400002,5.002774361588244,85.27303890000002,8.17474,41.56823855100001,0.0,8.4164232332,4.376492563705578,74.55183120000001,7.16072,36.450884628,0.0,161792867.61678752,150951024.6637803,10789335.145007255,52507.80800000001
73,FB_0073_FCCS.xml,12.992130931124208,3.1069958200000007,0.5215915516511818,2.7822,4.055723599473025,2.52561996,0.0,11.675338724047744,2.752005670000001,0.4902960585521109,2.64309,3.516889031495633,2.2730579640000004,0.0,1.0809386435606094,0.26740291000000005,0.03129549309907091,0.13911,0.39056824446153837,0.252561996,0.0,0.23585356351585363,0.08758724000000001,0.14826632351585362,0.0,0.0,77.18061764450876,1556.077110402378,43321.89751817281,79.14685226411875,318.57089452200375,197.5596602999488,173.25207007897168,51.37149038581008,1074.1311626123925,39567.72293579781,60.711761365048275,268.5327906530981,163.45474213666841,142.43913243338247,21.186397413787947,395.6235435431831,3081.7560727912974,15.133141009848533,41.07566845530316,27.996310868219783,25.29396425931826,4.622729844910731,86.32240424680242,672.4185095836987,3.3019498892219508,8.962435413602439,6.108607295060609,5.518973386270974,2.8770507200000006,0.0,0.0,0.0,0.021954,0.0,0.0785744,0.12941670000000002,0.0,0.10431831033023634,0.41727324132094545,0.0,0.0,0.5564399999999998,2.22576,0.0,0.0,0.9,1.2109999999999999,1.8099,0.024846794868262755,0.010921350956399603,0.01772487199464581,0.03760847558450515,0.012586774201660487,0.031135331867551838,0.0,0.0,0.0,2.52561996,0.0,0.0,0.0,0.0,0.0,0.0,19.066631888000007,2.770694322371078,14.356152000000002,26.03546927093767,14.951670163200003,0.0,383.1109165400001,56.56138786105416,294.07854,520.7672427773238,301.55902322400004,0.0,10338.624133280004,1750.836793258555,9354.03462,13454.954281042246,8423.447690592002,0.0,19.280291584000008,2.9876764078579696,15.691608,25.831506915460782,15.355769356800002,0.0,76.78575611000002,12.466038084463246,66.07724999999999,101.36416130754047,61.877689020000005,0.0,47.72232426500001,7.674698090995489,40.606209,63.19226175155331,38.364167192400004,0.0,41.88123868400001,6.713926452854012,35.500872,55.514775074917694,33.641257867200004,0.0,207874094.89798734,186805419.5847639,17295018.29696975,3773657.016253658
74,FB_0074_FCCS.xml,5.8257726156623155,1.6856991600000002,0.15937352499373078,0.667728,2.3699347706685847,0.9430371599999999,0.0,4.508559584626621,1.063854832,0.14981111349410695,0.6343416,1.811818595132514,0.848733444,0.0,0.8559944427001993,0.3558294840000001,0.009562411499623847,0.033386400000000004,0.3629124312005754,0.094303716,0.0,0.46121858833549556,0.2660148440000001,0.19520374433549545,0.0,0.0,45.65503758065675,896.8874511447134,19034.882783782385,41.88549227455816,153.75096562576869,97.23565168859719,85.82721185868003,19.837662172357135,414.7874817856491,15279.508432299619,23.44450984005843,103.69687044641228,63.11983418477269,55.00442693244477,16.77749107692391,313.29396602827296,2440.4401561382683,11.98392219780279,32.527788822607576,22.17025606593516,20.03026995918466,9.039884331375713,168.80600333079138,1314.9341953444978,6.457060236696938,17.526306356748833,11.945561437889335,10.792514967050595,0.47703424,0.0,0.0,0.0,0.06725562,0.0,0.23853240000000003,0.3928769000000001,0.51,0.03187470499874615,0.12749881999498464,0.0,0.0,0.12983599999999998,0.519344,0.0037095999999999995,0.014838400000000002,0.2,0.6054999999999999,0.8848400000000001,0.47208910249699226,0.20750566817159244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430371599999999,0.0,0.0,0.0,0.0,0.0,0.0,16.869110089600007,0.8465921647666981,3.44547648,18.911078859090054,5.5827799872,0.0,325.46966859200006,17.282465050320166,70.5788496,370.9578309983932,112.59863690399999,0.0,5378.282204776001,534.972298816956,2244.9683087999997,7731.442435357429,3145.2175360319998,0.0,14.237865718400004,0.91289155116409,3.76598592,17.235083152194065,5.7336659328,0.0,48.098745600000015,3.809027247350166,15.85854,62.88024235841852,23.104410419999997,0.0,30.999735743200006,2.3450220467577547,9.74549016,39.82066927823943,14.3247344604,0.0,27.530186225600005,2.0514560137193025,8.52020928,35.164105368160726,12.561254971199999,0.0,93212361.85059705,72136953.35402593,13695911.08320319,7379497.413367929
75,FB_0075_FCCS.xml,17.329671460066955,1.06902838,0.09009145169910485,0.0,3.3482420035026994,7.35,5.472309624865153,10.145455365518863,0.9148024199999998,0.08513642185565408,0.0,1.9832855611766933,6.615,0.5472309624865153,5.325044594578951,0.10672896,0.004955029843450766,0.0,0.658210683244439,0.735,3.820149921491061,1.8591714999691429,0.047497000000000004,0.706745759081567,0.0,1.104928740887576,185.45063906142565,3562.8049842323376,54865.148319300046,153.3353932243714,506.3456849997614,328.1075719660597,291.8852120717555,44.640003608283,933.3818936277354,34382.94823374343,52.75636790069809,233.34547340693385,142.03637511726407,123.77455545933013,104.37087405374744,1948.9663216158958,15181.702139144589,74.55062432410531,202.35169459400012,137.91865499959482,124.60604351314744,36.4397613993952,680.4567689887062,5300.497946412026,26.028400999568,70.64851699882743,48.1525418492008,43.50461309927794,0.9271151999999999,0.0,0.023170680000000003,0.0,0.0,0.0,0.0,0.1187425,0.0,0.009009145169910483,0.08108230652919436,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.038,0.76418,0.12423397434131377,0.054606754781998015,0.26587307991968717,0.5641271337675772,0.12586774201660486,0.31135331867551835,0.0,0.0,0.0,7.35,0.0,0.0,5.437420238483335,0.0,0.03488938638181818,0.0,7.047959464,0.47171884109651296,0.0,35.47960273876717,43.512,98.93935801756196,140.608524,9.646091733423155,0.0,682.036329519574,877.59,1852.9240389793406,3539.963613339999,302.6541237524898,0.0,10612.845583899258,24513.72,15895.964998308296,6.916136023999999,0.512079811457712,0.0,29.42247511068289,44.688,71.7967022782308,26.901042139999994,2.146428836731173,0.0,97.48391271545218,180.07500000000002,199.73930130757805,16.801686243999995,1.320245178924532,0.0,63.118369712717254,111.6465,135.2207708304179,14.769476987999997,1.1546120449757278,0.0,56.136064596784195,97.902,121.9230584419956,277274743.3610713,162327285.8483018,85200713.51326321,29746743.999506287
76,FB_0076_FCCS.xml,13.63198311781456,0.64878561,0.012466094178164109,2.800748,1.787107261018213,5.8311,2.551776152618182,9.395176969247267,0.37706695,0.011780458998365082,2.6607106,0.8424513449870822,5.247990000000001,0.2551776152618182,3.088490420570457,0.14633856,0.0006856351797990259,0.1400374,0.4320755185579308,0.58311,1.7862433068327273,1.1483157279968363,0.1253801,0.5125803974732,0.0,0.5103552305236364,124.38017917660694,2415.0273315463783,43919.389078344335,108.17020632002789,377.08770393824426,241.2657568173546,213.7624229012913,41.33877866468798,864.3562811707485,31840.254748778985,48.85492024008579,216.08907029268713,131.53247756946172,114.62115902481665,60.53441224318096,1130.3874939287873,8805.286189046372,43.23886588798639,117.36263598167736,79.99190189277483,72.27067584134869,22.506988268737995,420.2835564468421,3273.8481405189805,16.07642019195571,43.63599766387978,29.74137735511806,26.87058803512597,0.33533536,0.0,0.0,0.0,0.0,0.0,0.04042985,0.2730204,0.0,0.0012466094178164107,0.011219484760347698,0.0,0.0,0.5564399999999998,2.22576,0.0018547999999999998,0.016693200000000002,0.1,0.34600000000000003,0.2011,0.12423397434131377,0.054606754781998015,0.26587307991968717,0.5641271337675772,0.03776032260498146,0.0934059956026555,0.0,0.0,0.0,5.8311,0.0,0.0,2.551776152618182,0.0,0.0,0.0,6.984780316,0.06527246911686728,14.45185968,22.222041872153326,34.520112000000005,46.13611283933673,134.13918896,1.334744703656031,296.03906359999996,423.24958900620544,696.2333400000001,864.0314052765164,2052.54979321,41.87872144306629,9416.3948508,5548.281624765975,19447.884720000002,7412.399368125295,5.76480938,0.0708572793086848,15.796218719999999,17.605929818368658,35.45308800000001,33.479303122350544,18.99784893,0.29700469379475986,66.517765,55.27330574388586,142.86195000000004,93.13982957056363,12.316450593999999,0.18268437713390592,40.87691706,36.260907055025434,88.574409,63.05438873119527,10.958433434,0.1597654629873512,35.73754448,32.38285484397086,77.670252,56.85357268033309,218111729.88503295,150322831.50795627,49415846.72912731,18373051.647949383
77,FB_0077_FCCS.xml,19.88269682196325,3.94914622,1.0587059637790506,0.04637,7.951121923164874,5.4684,1.4089527150193284,14.798378540061579,2.9469332400000003,1.0004771357712028,0.04405149999999999,5.744461392788443,4.92156,0.14089527150193284,3.5332048848725917,0.58770188,0.05822882800784778,0.0023185000000000002,1.3519977591540713,0.54684,0.9861179177106727,1.551113397029084,0.41451109999999997,0.8546627712223612,0.0,0.2819395258067228,164.36656454204382,3210.6312523413785,64658.967207275164,147.73796026034367,532.90091129368,338.6150016391154,299.2683136512504,65.01964099867095,1358.1763123974654,50155.054298163894,76.8150609911202,340.2711465684163,207.3021539058621,180.64842528775125,69.09795835255281,1288.9502122473186,10077.427870476558,49.33609004951628,133.97462063165847,91.32450863420011,82.50041458951864,30.24896519082005,563.5047276965947,4426.485038634719,21.586809219707177,58.655144093605195,39.98833909905328,36.119473773980566,0.87816944,1.28850463,0.7291944000000001,0.0,0.0,0.0,0.04990575,0.9863719999999999,0.017,0.10587059637790504,0.9528353674011455,0.0,0.0,0.009273999999999998,0.037096000000000004,0.0,0.0,0.8,2.8545,1.68924,0.9938717947305101,0.21842701912799206,0.1772487199464581,0.18804237792252573,0.7552064520996291,0.15567665933775918,0.0,0.0,0.0,5.4684,0.0,0.0,1.4084561056764713,0.0,0.0004966093428571429,0.0,32.609880664,5.543384426347108,0.2392692,68.12723716414723,32.372928,25.47386508754946,637.9278087600001,113.35564754182295,4.9013089999999995,1324.448137734011,652.92696,477.0713893055446,12844.465956340002,3556.62740177898,155.90057699999997,25771.039745568043,18238.207680000003,4092.725846588145,29.355034568,6.0176846981201235,0.26152679999999995,60.370382573169955,33.247872,18.485459621053586,105.86355776,25.22366958703588,1.1012875,215.30982234843862,133.9758,51.426774098205485,67.214381542,15.514806546200097,0.6767701499999998,137.3288258127878,83.06499600000001,34.8152215881276,59.404369259999996,13.56837563179231,0.5916811999999999,121.47333306882751,72.839088,31.391466490630634,318123149.151412,236774056.64098525,56531278.157961465,24817814.352465343
78,FB_0078_FCCS.xml,10.510462401352772,0.0,5.412771921352772,0.8346600000000001,3.50382,0.7592104799999999,0.0,9.760594038071604,0.0,5.088005606071605,0.792927,3.1963719999999998,0.6832894319999999,0.0,0.7378023632811663,0.0,0.32476631528116634,0.041733000000000006,0.29538200000000003,0.07592104799999999,0.0,0.012066,0.0,0.012066,0.0,0.0,57.644033687825925,1172.4264724634945,35216.52789873927,61.25324608390867,252.9886606803312,156.0699071419847,136.62616696525285,42.94661376751506,897.9746515025876,33078.653195024664,50.755088997972344,224.4936628756469,136.64831653300246,119.07924726447357,14.460926320310861,270.0356649609069,2103.474537714605,10.329233085936329,28.036489804684322,19.109081208982207,17.264575300779292,0.23649360000000003,4.416156,34.400166,0.16892400000000002,0.458508,0.3125094,0.2823444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825543842705543,4.330217537082218,0.0,0.0,0.16693199999999997,0.6677280000000001,0.0,0.0,1.1,2.1625,0.24131999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592104799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.752644446225922,4.306845600000001,20.0900176,4.4945260415999995,0.0,0.0,586.9609871514946,88.22356200000002,406.59219199999995,90.64973131199999,0.0,0.0,18169.159763843276,2806.210386,11709.038955999999,2532.118792896,0.0,0.0,31.004357565508677,4.7074824,20.9254064,4.6159997183999995,0.0,0.0,129.36524892033123,19.823175000000003,85.19958,18.60065676,0.0,0.0,79.64352605078469,12.181862700000002,52.7121112,11.532407191199999,0.0,0.0,69.67320017165287,10.6502616,46.190021599999994,10.112683593599998,0.0,168167398.42164436,156169504.60914567,11804837.81249866,193056.0
79,FB_0079_FCCS.xml,3.2737066892069864,0.0,0.605139189206986,2.3185000000000002,0.1,0.25006749999999994,0.0,3.094492283800602,0.0,0.5718565338006018,2.202575,0.095,0.22506074999999995,0.0,0.17921440540638425,0.0,0.033282655406384226,0.11592500000000001,0.005000000000000001,0.025006749999999994,0.0,0.0,0.0,0.0,0.0,0.0,17.128368394687783,350.28576248839204,10998.174619613841,18.60036155145251,77.98346993285645,47.96454507323378,41.94642294887673,13.61576604872265,284.6932901096554,10487.23434980024,16.091359875763132,71.17332252741384,43.32289197320843,37.75280586236734,3.5126023459651314,65.59247237873663,510.9402698136015,2.5090016756893796,6.810147405442602,4.641653100025352,4.193617086509391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06051391892069858,0.5446252702862874,0.0,0.0,0.46369999999999995,1.8548000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25006749999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168508794687779,11.963460000000001,0.516,1.4803995999999997,0.0,0.0,64.792252988392,245.06545,10.57,29.858059499999996,0.0,0.0,2032.9106436138406,7795.02885,336.21,834.0251259999999,0.0,0.0,3.439611151452508,13.07634,0.5640000000000001,1.5204103999999998,0.0,0.0,14.417441182856441,55.064375,2.375,6.126653749999999,0.0,0.0,8.868012248233777,33.8385075,1.4595,3.798525324999999,0.0,0.0,7.755463848876732,29.58406,1.276,3.330899099999999,0.0,52379307.02731178,49511876.54080963,2867430.486502148,0.0
80,FB_0080_FCCS.xml,5.305376549624629,0.0,0.09124580400272499,4.7297400000000005,0.48016000000000003,0.00423074562190405,0.0,5.013851481018273,0.0,0.08567980995855877,4.493253,0.431111,0.0038076710597136454,0.0,0.2854920686063567,0.0,0.005565994044166225,0.23648700000000003,0.043016,0.000423074562190405,0.0,0.006033,0.0,0.006033,0.0,0.0,27.774837861164997,567.9725113636076,17823.08063976765,30.153378661784014,126.39653667046183,77.74442001116047,67.99067467381167,22.060946516480403,461.2743362536811,16991.942669170927,26.07202770129502,115.31858406342027,70.19392073425583,61.16898806842293,5.595644544684591,104.49009710992654,813.9378875967229,3.9968889604889934,10.848698607041554,7.394244576904637,6.680514405388746,0.11824680000000001,2.208078,17.200083,0.08446200000000001,0.229254,0.1562547,0.1411722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020074076880599496,0.0711717271221255,0.0,0.0,0.9273999999999999,3.7096000000000005,0.018547999999999995,0.07419200000000001,0.1,0.2595,0.12065999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423074562190405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48608464708331667,24.405458400000004,2.8582488,0.02504601408167198,0.0,0.0,9.919696336352246,499.93351800000005,57.614146000000005,0.5051510272553437,0.0,0.0,306.23752496947355,15901.858854000002,1600.8738779999999,14.11038279817439,0.0,0.0,0.5234589284028328,26.675733600000004,2.9284632,0.02572293338117663,0.0,0.0,2.1821434027251683,112.331325,11.779415,0.10365326773664923,0.0,0.0,1.343676585163728,69.0305553,7.3059231,0.06426502599672253,0.0,0.0,1.1755379421279066,60.3514824,6.4073008,0.05635353168376195,0.0,84886024.79399407,80221623.69629237,4567873.097701707,96528.0
